group,batch,filename,average_mos,true_mos,num_ratings,ratings
['group2'],[0],sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin26_scaled10.0.wav,2.375,,8,"[2, 3, 2, 4, 2, 2, 2, 2]"
['group2'],[0],sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin26_scaled0.5.wav,3.25,,8,"[3, 3, 2, 4, 3, 5, 3, 3]"
['group2'],[6],sid3114-clean-COSINE-3826-M_close_132_freqbin12_scaled0.5.wav,3.6,,5,"[4, 3, 4, 4, 3]"
['group2'],[6],sid3114-clean-COSINE-3826-M_close_132_freqbin26_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group2'],[6],sid3629-clean-COSINE-4174-F_close_72_freqbin15_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group2'],[6],sid3114-clean-COSINE-3826-M_close_132_freqbin26_scaled10.0.wav,3.0,,5,"[4, 2, 3, 3, 3]"
['group2'],[6],sid3629-clean-COSINE-4174-F_close_72_freqbin15_scaled0.5.wav,3.8,,5,"[4, 3, 5, 4, 3]"
['group2'],[6],sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin15_scaled0.5.wav,2.8,,5,"[3, 3, 4, 2, 2]"
['group2'],[6],sid3114-clean-COSINE-3826-M_close_132_freqbin12_scaled10.0.wav,2.2,,5,"[3, 2, 3, 1, 2]"
['group2'],[6],sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin15_scaled10.0.wav,2.0,,5,"[3, 2, 2, 1, 2]"
['group2'],[6],sid3114-clean-COSINE-3826-M_close_132_freqbin12_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group2'],[6],sid3114-clean-COSINE-3826-M_close_132_freqbin26_scaled0.5.wav,3.8,,5,"[4, 4, 4, 4, 3]"
['group2'],[6],sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin15_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group2'],[6],sid3629-clean-COSINE-4174-F_close_72_freqbin15_scaled10.0.wav,1.8,,5,"[3, 2, 1, 1, 2]"
['group2'],[1],sid1816-anchor-COSINE-2734-M_close_91_freqbin26_scaled10.0.wav,2.0,,5,"[2, 1, 2, 3, 2]"
['group2'],[1],sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin12_scaled0.5.wav,2.2,,5,"[4, 1, 1, 3, 2]"
['group2'],[1],sid5333-noisy-COSINE-7408-M_array1_149_freqbin17_scaled0.5.wav,1.4,,5,"[1, 1, 1, 2, 2]"
['group2'],[1],sid5333-noisy-COSINE-7408-M_array1_149_freqbin17_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group2'],[1],sid5333-noisy-COSINE-7408-M_array1_149_freqbin15_scaled10.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group2'],[1],sid1816-anchor-COSINE-2734-M_close_91_freqbin26_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group2'],[1],sid1816-anchor-COSINE-2734-M_close_91_freqbin26_scaled0.5.wav,3.0,,5,"[3, 3, 3, 3, 3]"
['group2'],[1],sid5333-noisy-COSINE-7408-M_array1_149_freqbin15_scaled0.5.wav,1.6,,5,"[1, 2, 1, 2, 2]"
['group2'],[1],sid5333-noisy-COSINE-7408-M_array1_149_freqbin17_scaled10.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group2'],[1],sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin12_scaled10.0.wav,1.6,,5,"[1, 2, 2, 1, 2]"
['group2'],[1],sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin12_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group2'],[1],sid5333-noisy-COSINE-7408-M_array1_149_freqbin15_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group2'],[11],sid2579-noisy-COSINE-3231-F_array1_81_freqbin14_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group2'],[11],sid4715-noisy-COSINE-6463-F_array1_69_freqbin12_scaled10.0.wav,1.6,,5,"[3, 1, 1, 1, 2]"
['group2'],[11],sid4715-noisy-COSINE-6463-F_array1_69_freqbin12_scaled1000.0.wav,1.2,,5,"[1, 1, 1, 1, 2]"
['group2'],[11],sid4715-noisy-COSINE-6463-F_array1_69_freqbin12_scaled0.5.wav,2.8,,5,"[3, 2, 2, 4, 3]"
['group2'],[11],sid2579-noisy-COSINE-3231-F_array1_81_freqbin14_scaled10.0.wav,2.0,,5,"[3, 2, 1, 2, 2]"
['group2'],[11],sid5333-noisy-COSINE-7408-M_array1_149_freqbin12_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group2'],[11],sid3629-clean-COSINE-4174-F_close_72_freqbin14_scaled10.0.wav,2.4,,5,"[3, 3, 2, 1, 3]"
['group2'],[11],sid2579-noisy-COSINE-3231-F_array1_81_freqbin14_scaled0.5.wav,2.2,,5,"[3, 2, 2, 1, 3]"
['group2'],[11],sid3629-clean-COSINE-4174-F_close_72_freqbin14_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group2'],[11],sid5333-noisy-COSINE-7408-M_array1_149_freqbin12_scaled10.0.wav,1.4,,5,"[2, 1, 2, 1, 1]"
['group2'],[11],sid3629-clean-COSINE-4174-F_close_72_freqbin14_scaled0.5.wav,3.4,,5,"[4, 4, 3, 3, 3]"
['group2'],[11],sid5333-noisy-COSINE-7408-M_array1_149_freqbin12_scaled0.5.wav,1.6,,5,"[3, 1, 2, 1, 1]"
['group2'],[10],sid5333-noisy-COSINE-7408-M_array1_149_freqbin20_scaled10.0.wav,1.4,,5,"[1, 1, 2, 2, 1]"
['group2'],[10],sid4715-noisy-COSINE-6463-F_array1_69_freqbin6_scaled10.0.wav,2.0,,5,"[1, 1, 1, 4, 3]"
['group2'],[10],sid5333-noisy-COSINE-7408-M_array1_149_freqbin20_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group2'],[10],sid2579-noisy-COSINE-3231-F_array1_81_freqbin12_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group2'],[10],sid2579-noisy-COSINE-3231-F_array1_81_freqbin12_scaled0.5.wav,3.0,,5,"[3, 2, 3, 4, 3]"
['group2'],[10],sid5333-noisy-COSINE-7408-M_array1_149_freqbin20_scaled0.5.wav,1.6,,5,"[2, 2, 2, 1, 1]"
['group2'],[10],sid4715-noisy-COSINE-6463-F_array1_69_freqbin6_scaled0.5.wav,3.2,,5,"[3, 3, 3, 4, 3]"
['group2'],[10],sid1816-anchor-COSINE-2734-M_close_91_freqbin12_scaled10.0.wav,2.0,,5,"[2, 1, 3, 2, 2]"
['group2'],[10],sid1816-anchor-COSINE-2734-M_close_91_freqbin12_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group2'],[10],sid4715-noisy-COSINE-6463-F_array1_69_freqbin6_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group2'],[10],sid2579-noisy-COSINE-3231-F_array1_81_freqbin12_scaled10.0.wav,1.8,,5,"[2, 1, 2, 2, 2]"
['group2'],[10],sid1816-anchor-COSINE-2734-M_close_91_freqbin12_scaled0.5.wav,4.0,,5,"[4, 3, 4, 4, 5]"
['group3'],[0],sid5333-noisy-COSINE-7408-M_array1_149_freqbin21_scaled10.0.wav,1.6,,5,"[2, 1, 2, 1, 2]"
['group3'],[0],sid1816-anchor-COSINE-2734-M_close_91_freqbin21_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group3'],[0],sid1816-anchor-COSINE-2734-M_close_91_freqbin21_scaled10.0.wav,2.2,,5,"[2, 2, 2, 2, 3]"
['group3'],[0],sid3629-clean-COSINE-4174-F_close_72_freqbin21_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group3'],[0],sid5333-noisy-COSINE-7408-M_array1_149_freqbin21_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group3'],[0],sid1816-anchor-COSINE-2734-M_close_91_freqbin21_scaled0.5.wav,3.4,,5,"[3, 3, 4, 3, 4]"
['group3'],[0],sid4715-noisy-COSINE-6463-F_array1_69_freqbin21_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group3'],[0],sid4715-noisy-COSINE-6463-F_array1_69_freqbin21_scaled10.0.wav,2.6,,5,"[4, 2, 2, 2, 3]"
['group3'],[0],sid3629-clean-COSINE-4174-F_close_72_freqbin21_scaled0.5.wav,3.8,,5,"[3, 3, 4, 4, 5]"
['group3'],[0],sid5333-noisy-COSINE-7408-M_array1_149_freqbin21_scaled0.5.wav,1.8,,5,"[2, 1, 3, 1, 2]"
['group3'],[0],sid4715-noisy-COSINE-6463-F_array1_69_freqbin21_scaled0.5.wav,2.4,,5,"[3, 2, 3, 1, 3]"
['group3'],[0],sid3629-clean-COSINE-4174-F_close_72_freqbin21_scaled10.0.wav,3.6,,5,"[3, 3, 3, 4, 5]"
['group3'],[1],sid2579-noisy-COSINE-3231-F_array1_81_freqbin21_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group3'],[1],sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin21_scaled10.0.wav,2.6,,5,"[3, 2, 3, 2, 3]"
['group3'],[1],sid2579-noisy-COSINE-3231-F_array1_81_freqbin21_scaled10.0.wav,2.2,,5,"[2, 2, 1, 2, 4]"
['group3'],[1],sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin21_scaled10.0.wav,2.8,,5,"[4, 2, 2, 2, 4]"
['group3'],[1],sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin21_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group3'],[1],sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin21_scaled0.5.wav,3.2,,5,"[3, 2, 3, 3, 5]"
['group3'],[1],sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin21_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group3'],[1],sid3114-clean-COSINE-3826-M_close_132_freqbin21_scaled0.5.wav,4.4,,5,"[4, 4, 4, 5, 5]"
['group3'],[1],sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin21_scaled0.5.wav,3.6,,5,"[4, 5, 3, 4, 2]"
['group3'],[1],sid3114-clean-COSINE-3826-M_close_132_freqbin21_scaled10.0.wav,2.6,,5,"[3, 2, 4, 2, 2]"
['group3'],[1],sid3114-clean-COSINE-3826-M_close_132_freqbin21_scaled1000.0.wav,1.0,,5,"[1, 1, 1, 1, 1]"
['group3'],[1],sid2579-noisy-COSINE-3231-F_array1_81_freqbin21_scaled0.5.wav,2.8,,5,"[2, 2, 4, 3, 3]"
